,b1,b2,b3,b4
634,0.03,0.03,0.18,0.76
635,0.03,0.03,0.21,0.73
636,0.03,0.03,0.24,0.7
637,0.03,0.03,0.27,0.6699999999999999
638,0.03,0.03,0.3,0.6399999999999999
639,0.03,0.03,0.32999999999999996,0.61
640,0.03,0.03,0.36,0.58
641,0.03,0.03,0.39,0.5499999999999999
642,0.03,0.03,0.42,0.52
643,0.03,0.03,0.44999999999999996,0.49
644,0.03,0.03,0.48,0.45999999999999996
645,0.03,0.03,0.51,0.42999999999999994
646,0.03,0.03,0.54,0.3999999999999999
647,0.03,0.03,0.57,0.37
648,0.03,0.03,0.6,0.33999999999999997
649,0.03,0.03,0.63,0.30999999999999994
650,0.03,0.03,0.6599999999999999,0.28
651,0.03,0.03,0.69,0.25
652,0.03,0.03,0.72,0.21999999999999997
653,0.03,0.03,0.75,0.18999999999999995
654,0.03,0.03,0.78,0.15999999999999992
655,0.03,0.03,0.8099999999999999,0.13
656,0.03,0.03,0.84,0.09999999999999998
657,0.03,0.03,0.87,0.06999999999999995
658,0.03,0.03,0.8999999999999999,0.040000000000000036
659,0.03,0.03,0.9299999999999999,0.010000000000000009
660,0.03,0.06,0.0,0.9099999999999999
661,0.03,0.06,0.03,0.8799999999999999
662,0.03,0.06,0.06,0.8499999999999999
663,0.03,0.06,0.09,0.82
664,0.03,0.06,0.12,0.7899999999999999
665,0.03,0.06,0.15,0.7599999999999999
666,0.03,0.06,0.18,0.73
667,0.03,0.06,0.21,0.7
668,0.03,0.06,0.24,0.6699999999999999
669,0.03,0.06,0.27,0.6399999999999999
670,0.03,0.06,0.3,0.6099999999999999
671,0.03,0.06,0.32999999999999996,0.58
672,0.03,0.06,0.36,0.5499999999999999
673,0.03,0.06,0.39,0.5199999999999999
674,0.03,0.06,0.42,0.48999999999999994
675,0.03,0.06,0.44999999999999996,0.45999999999999996
676,0.03,0.06,0.48,0.42999999999999994
677,0.03,0.06,0.51,0.3999999999999999
678,0.03,0.06,0.54,0.3699999999999999
679,0.03,0.06,0.57,0.33999999999999997
680,0.03,0.06,0.6,0.30999999999999994
681,0.03,0.06,0.63,0.2799999999999999
682,0.03,0.06,0.6599999999999999,0.25
683,0.03,0.06,0.69,0.21999999999999997
684,0.03,0.06,0.72,0.18999999999999995
685,0.03,0.06,0.75,0.15999999999999992
686,0.03,0.06,0.78,0.1299999999999999
687,0.03,0.06,0.8099999999999999,0.09999999999999998
688,0.03,0.06,0.84,0.06999999999999995
689,0.03,0.06,0.87,0.039999999999999925
690,0.03,0.06,0.8999999999999999,0.010000000000000009
691,0.03,0.09,0.0,0.88
692,0.03,0.09,0.03,0.85
693,0.03,0.09,0.06,0.8200000000000001
694,0.03,0.09,0.09,0.79
695,0.03,0.09,0.12,0.76
696,0.03,0.09,0.15,0.73
697,0.03,0.09,0.18,0.7
698,0.03,0.09,0.21,0.67
699,0.03,0.09,0.24,0.64
700,0.03,0.09,0.27,0.61
701,0.03,0.09,0.3,0.5800000000000001
702,0.03,0.09,0.32999999999999996,0.55
703,0.03,0.09,0.36,0.52
704,0.03,0.09,0.39,0.49
705,0.03,0.09,0.42,0.46
706,0.03,0.09,0.44999999999999996,0.43000000000000005
707,0.03,0.09,0.48,0.4
708,0.03,0.09,0.51,0.37
709,0.03,0.09,0.54,0.33999999999999997
710,0.03,0.09,0.57,0.31000000000000005
711,0.03,0.09,0.6,0.28
712,0.03,0.09,0.63,0.25
713,0.03,0.09,0.6599999999999999,0.22000000000000008
714,0.03,0.09,0.69,0.19000000000000006
715,0.03,0.09,0.72,0.16000000000000003
716,0.03,0.09,0.75,0.13
717,0.03,0.09,0.78,0.09999999999999998
718,0.03,0.09,0.8099999999999999,0.07000000000000006
719,0.03,0.09,0.84,0.040000000000000036
720,0.03,0.09,0.87,0.010000000000000009
721,0.03,0.12,0.0,0.85
722,0.03,0.12,0.03,0.82
723,0.03,0.12,0.06,0.79
724,0.03,0.12,0.09,0.76
725,0.03,0.12,0.12,0.73
726,0.03,0.12,0.15,0.7
727,0.03,0.12,0.18,0.6699999999999999
728,0.03,0.12,0.21,0.64
729,0.03,0.12,0.24,0.61
730,0.03,0.12,0.27,0.58
731,0.03,0.12,0.3,0.55
732,0.03,0.12,0.32999999999999996,0.52
733,0.03,0.12,0.36,0.49
734,0.03,0.12,0.39,0.45999999999999996
735,0.03,0.12,0.42,0.43
736,0.03,0.12,0.44999999999999996,0.4
737,0.03,0.12,0.48,0.37
738,0.03,0.12,0.51,0.33999999999999997
739,0.03,0.12,0.54,0.30999999999999994
740,0.03,0.12,0.57,0.28
741,0.03,0.12,0.6,0.25
742,0.03,0.12,0.63,0.21999999999999997
743,0.03,0.12,0.6599999999999999,0.19000000000000006
744,0.03,0.12,0.69,0.16000000000000003
745,0.03,0.12,0.72,0.13
746,0.03,0.12,0.75,0.09999999999999998
747,0.03,0.12,0.78,0.06999999999999995
748,0.03,0.12,0.8099999999999999,0.040000000000000036
749,0.03,0.12,0.84,0.010000000000000009
750,0.03,0.15,0.0,0.82
751,0.03,0.15,0.03,0.7899999999999999
752,0.03,0.15,0.06,0.76
753,0.03,0.15,0.09,0.73
754,0.03,0.15,0.12,0.7
755,0.03,0.15,0.15,0.6699999999999999
756,0.03,0.15,0.18,0.6399999999999999
757,0.03,0.15,0.21,0.61
758,0.03,0.15,0.24,0.58
759,0.03,0.15,0.27,0.5499999999999999
760,0.03,0.15,0.3,0.52
761,0.03,0.15,0.32999999999999996,0.49
762,0.03,0.15,0.36,0.45999999999999996
763,0.03,0.15,0.39,0.42999999999999994
764,0.03,0.15,0.42,0.39999999999999997
765,0.03,0.15,0.44999999999999996,0.37
766,0.03,0.15,0.48,0.33999999999999997
767,0.03,0.15,0.51,0.30999999999999994
768,0.03,0.15,0.54,0.2799999999999999
769,0.03,0.15,0.57,0.25
770,0.03,0.15,0.6,0.21999999999999997
771,0.03,0.15,0.63,0.18999999999999995
772,0.03,0.15,0.6599999999999999,0.16000000000000003
773,0.03,0.15,0.69,0.13
774,0.03,0.15,0.72,0.09999999999999998
775,0.03,0.15,0.75,0.06999999999999995
776,0.03,0.15,0.78,0.039999999999999925
777,0.03,0.15,0.8099999999999999,0.010000000000000009
778,0.03,0.18,0.0,0.79
779,0.03,0.18,0.03,0.76
780,0.03,0.18,0.06,0.73
781,0.03,0.18,0.09,0.7000000000000001
782,0.03,0.18,0.12,0.67
783,0.03,0.18,0.15,0.64
784,0.03,0.18,0.18,0.6100000000000001
785,0.03,0.18,0.21,0.5800000000000001
786,0.03,0.18,0.24,0.55
787,0.03,0.18,0.27,0.52
788,0.03,0.18,0.3,0.49000000000000005
789,0.03,0.18,0.32999999999999996,0.4600000000000001
790,0.03,0.18,0.36,0.43000000000000005
791,0.03,0.18,0.39,0.4
792,0.03,0.18,0.42,0.37000000000000005
793,0.03,0.18,0.44999999999999996,0.3400000000000001
794,0.03,0.18,0.48,0.31000000000000005
795,0.03,0.18,0.51,0.28
796,0.03,0.18,0.54,0.25
797,0.03,0.18,0.57,0.22000000000000008
798,0.03,0.18,0.6,0.19000000000000006
799,0.03,0.18,0.63,0.16000000000000003
800,0.03,0.18,0.6599999999999999,0.13000000000000012
801,0.03,0.18,0.69,0.10000000000000009
802,0.03,0.18,0.72,0.07000000000000006
803,0.03,0.18,0.75,0.040000000000000036
804,0.03,0.18,0.78,0.010000000000000009
805,0.03,0.21,0.0,0.76
806,0.03,0.21,0.03,0.73
807,0.03,0.21,0.06,0.7
808,0.03,0.21,0.09,0.67
809,0.03,0.21,0.12,0.64
810,0.03,0.21,0.15,0.61
811,0.03,0.21,0.18,0.5800000000000001
812,0.03,0.21,0.21,0.55
813,0.03,0.21,0.24,0.52
814,0.03,0.21,0.27,0.49
815,0.03,0.21,0.3,0.46
816,0.03,0.21,0.32999999999999996,0.43000000000000005
817,0.03,0.21,0.36,0.4
818,0.03,0.21,0.39,0.37
819,0.03,0.21,0.42,0.34
820,0.03,0.21,0.44999999999999996,0.31000000000000005
821,0.03,0.21,0.48,0.28
822,0.03,0.21,0.51,0.25
823,0.03,0.21,0.54,0.21999999999999997
824,0.03,0.21,0.57,0.19000000000000006
825,0.03,0.21,0.6,0.16000000000000003
826,0.03,0.21,0.63,0.13
827,0.03,0.21,0.6599999999999999,0.10000000000000009
828,0.03,0.21,0.69,0.07000000000000006
829,0.03,0.21,0.72,0.040000000000000036
830,0.03,0.21,0.75,0.010000000000000009
831,0.03,0.24,0.0,0.73
832,0.03,0.24,0.03,0.7
833,0.03,0.24,0.06,0.6699999999999999
834,0.03,0.24,0.09,0.64
835,0.03,0.24,0.12,0.61
836,0.03,0.24,0.15,0.58
837,0.03,0.24,0.18,0.55
838,0.03,0.24,0.21,0.52
839,0.03,0.24,0.24,0.49
840,0.03,0.24,0.27,0.45999999999999996
841,0.03,0.24,0.3,0.43
842,0.03,0.24,0.32999999999999996,0.4
843,0.03,0.24,0.36,0.37
844,0.03,0.24,0.39,0.33999999999999997
845,0.03,0.24,0.42,0.31
846,0.03,0.24,0.44999999999999996,0.28
847,0.03,0.24,0.48,0.25
848,0.03,0.24,0.51,0.21999999999999997
849,0.03,0.24,0.54,0.18999999999999995
850,0.03,0.24,0.57,0.16000000000000003
851,0.03,0.24,0.6,0.13
852,0.03,0.24,0.63,0.09999999999999998
853,0.03,0.24,0.6599999999999999,0.07000000000000006
854,0.03,0.24,0.69,0.040000000000000036
855,0.03,0.24,0.72,0.010000000000000009
856,0.03,0.27,0.0,0.7
857,0.03,0.27,0.03,0.6699999999999999
858,0.03,0.27,0.06,0.6399999999999999
859,0.03,0.27,0.09,0.61
860,0.03,0.27,0.12,0.58
861,0.03,0.27,0.15,0.5499999999999999
862,0.03,0.27,0.18,0.52
863,0.03,0.27,0.21,0.49
864,0.03,0.27,0.24,0.45999999999999996
865,0.03,0.27,0.27,0.42999999999999994
866,0.03,0.27,0.3,0.39999999999999997
867,0.03,0.27,0.32999999999999996,0.37
868,0.03,0.27,0.36,0.33999999999999997
869,0.03,0.27,0.39,0.30999999999999994
870,0.03,0.27,0.42,0.27999999999999997
871,0.03,0.27,0.44999999999999996,0.25
872,0.03,0.27,0.48,0.21999999999999997
873,0.03,0.27,0.51,0.18999999999999995
874,0.03,0.27,0.54,0.15999999999999992
875,0.03,0.27,0.57,0.13
876,0.03,0.27,0.6,0.09999999999999998
877,0.03,0.27,0.63,0.06999999999999995
878,0.03,0.27,0.6599999999999999,0.040000000000000036
879,0.03,0.27,0.69,0.010000000000000009
880,0.03,0.3,0.0,0.6699999999999999
881,0.03,0.3,0.03,0.6399999999999999
882,0.03,0.3,0.06,0.6099999999999999
883,0.03,0.3,0.09,0.58
884,0.03,0.3,0.12,0.5499999999999999
885,0.03,0.3,0.15,0.5199999999999999
886,0.03,0.3,0.18,0.48999999999999994
887,0.03,0.3,0.21,0.45999999999999996
888,0.03,0.3,0.24,0.42999999999999994
889,0.03,0.3,0.27,0.3999999999999999
890,0.03,0.3,0.3,0.36999999999999994
891,0.03,0.3,0.32999999999999996,0.33999999999999997
892,0.03,0.3,0.36,0.30999999999999994
893,0.03,0.3,0.39,0.2799999999999999
894,0.03,0.3,0.42,0.24999999999999994
895,0.03,0.3,0.44999999999999996,0.21999999999999997
896,0.03,0.3,0.48,0.18999999999999995
897,0.03,0.3,0.51,0.15999999999999992
898,0.03,0.3,0.54,0.1299999999999999
899,0.03,0.3,0.57,0.09999999999999998
900,0.03,0.3,0.6,0.06999999999999995
901,0.03,0.3,0.63,0.039999999999999925
902,0.03,0.3,0.6599999999999999,0.010000000000000009
903,0.03,0.32999999999999996,0.0,0.64
904,0.03,0.32999999999999996,0.03,0.61
905,0.03,0.32999999999999996,0.06,0.5800000000000001
906,0.03,0.32999999999999996,0.09,0.55
907,0.03,0.32999999999999996,0.12,0.52
908,0.03,0.32999999999999996,0.15,0.49
909,0.03,0.32999999999999996,0.18,0.46
910,0.03,0.32999999999999996,0.21,0.43000000000000005
911,0.03,0.32999999999999996,0.24,0.4
912,0.03,0.32999999999999996,0.27,0.37
913,0.03,0.32999999999999996,0.3,0.34
914,0.03,0.32999999999999996,0.32999999999999996,0.31000000000000005
915,0.03,0.32999999999999996,0.36,0.28
916,0.03,0.32999999999999996,0.39,0.25
917,0.03,0.32999999999999996,0.42,0.22000000000000003
918,0.03,0.32999999999999996,0.44999999999999996,0.19000000000000006
919,0.03,0.32999999999999996,0.48,0.16000000000000003
920,0.03,0.32999999999999996,0.51,0.13
921,0.03,0.32999999999999996,0.54,0.09999999999999998
922,0.03,0.32999999999999996,0.57,0.07000000000000006
923,0.03,0.32999999999999996,0.6,0.040000000000000036
924,0.03,0.32999999999999996,0.63,0.010000000000000009
925,0.03,0.36,0.0,0.61
926,0.03,0.36,0.03,0.58
927,0.03,0.36,0.06,0.55
928,0.03,0.36,0.09,0.52
929,0.03,0.36,0.12,0.49
930,0.03,0.36,0.15,0.45999999999999996
931,0.03,0.36,0.18,0.43
932,0.03,0.36,0.21,0.4
933,0.03,0.36,0.24,0.37
934,0.03,0.36,0.27,0.33999999999999997
935,0.03,0.36,0.3,0.31
936,0.03,0.36,0.32999999999999996,0.28
937,0.03,0.36,0.36,0.25
938,0.03,0.36,0.39,0.21999999999999997
939,0.03,0.36,0.42,0.19
940,0.03,0.36,0.44999999999999996,0.16000000000000003
941,0.03,0.36,0.48,0.13
942,0.03,0.36,0.51,0.09999999999999998
943,0.03,0.36,0.54,0.06999999999999995
944,0.03,0.36,0.57,0.040000000000000036
945,0.03,0.36,0.6,0.010000000000000009
946,0.03,0.39,0.0,0.58
947,0.03,0.39,0.03,0.5499999999999999
948,0.03,0.39,0.06,0.52
949,0.03,0.39,0.09,0.49
950,0.03,0.39,0.12,0.45999999999999996
951,0.03,0.39,0.15,0.42999999999999994
952,0.03,0.39,0.18,0.39999999999999997
953,0.03,0.39,0.21,0.37
954,0.03,0.39,0.24,0.33999999999999997
955,0.03,0.39,0.27,0.30999999999999994
956,0.03,0.39,0.3,0.27999999999999997
957,0.03,0.39,0.32999999999999996,0.25
958,0.03,0.39,0.36,0.21999999999999997
959,0.03,0.39,0.39,0.18999999999999995
960,0.03,0.39,0.42,0.15999999999999998
961,0.03,0.39,0.44999999999999996,0.13
962,0.03,0.39,0.48,0.09999999999999998
963,0.03,0.39,0.51,0.06999999999999995
964,0.03,0.39,0.54,0.039999999999999925
965,0.03,0.39,0.57,0.010000000000000009
966,0.03,0.42,0.0,0.55
967,0.03,0.42,0.03,0.52
968,0.03,0.42,0.06,0.49000000000000005
969,0.03,0.42,0.09,0.4600000000000001
970,0.03,0.42,0.12,0.43000000000000005
971,0.03,0.42,0.15,0.4
972,0.03,0.42,0.18,0.37000000000000005
973,0.03,0.42,0.21,0.3400000000000001
974,0.03,0.42,0.24,0.31000000000000005
975,0.03,0.42,0.27,0.28
976,0.03,0.42,0.3,0.25000000000000006
977,0.03,0.42,0.32999999999999996,0.22000000000000008
978,0.03,0.42,0.36,0.19000000000000006
979,0.03,0.42,0.39,0.16000000000000003
980,0.03,0.42,0.42,0.13000000000000006
981,0.03,0.42,0.44999999999999996,0.10000000000000009
982,0.03,0.42,0.48,0.07000000000000006
983,0.03,0.42,0.51,0.040000000000000036
984,0.03,0.42,0.54,0.010000000000000009
985,0.03,0.44999999999999996,0.0,0.52
986,0.03,0.44999999999999996,0.03,0.49
987,0.03,0.44999999999999996,0.06,0.46
988,0.03,0.44999999999999996,0.09,0.43000000000000005
989,0.03,0.44999999999999996,0.12,0.4
990,0.03,0.44999999999999996,0.15,0.37
991,0.03,0.44999999999999996,0.18,0.34
992,0.03,0.44999999999999996,0.21,0.31000000000000005
993,0.03,0.44999999999999996,0.24,0.28
994,0.03,0.44999999999999996,0.27,0.25
995,0.03,0.44999999999999996,0.3,0.22000000000000003
996,0.03,0.44999999999999996,0.32999999999999996,0.19000000000000006
997,0.03,0.44999999999999996,0.36,0.16000000000000003
998,0.03,0.44999999999999996,0.39,0.13
999,0.03,0.44999999999999996,0.42,0.10000000000000003
1000,0.03,0.44999999999999996,0.44999999999999996,0.07000000000000006
1001,0.03,0.44999999999999996,0.48,0.040000000000000036
1002,0.03,0.44999999999999996,0.51,0.010000000000000009
1003,0.03,0.48,0.0,0.49
1004,0.03,0.48,0.03,0.45999999999999996
1005,0.03,0.48,0.06,0.43
1006,0.03,0.48,0.09,0.4
1007,0.03,0.48,0.12,0.37
1008,0.03,0.48,0.15,0.33999999999999997
1009,0.03,0.48,0.18,0.31
1010,0.03,0.48,0.21,0.28
1011,0.03,0.48,0.24,0.25
1012,0.03,0.48,0.27,0.21999999999999997
1013,0.03,0.48,0.3,0.19
1014,0.03,0.48,0.32999999999999996,0.16000000000000003
1015,0.03,0.48,0.36,0.13
1016,0.03,0.48,0.39,0.09999999999999998
1017,0.03,0.48,0.42,0.07
1018,0.03,0.48,0.44999999999999996,0.040000000000000036
1019,0.03,0.48,0.48,0.010000000000000009
1020,0.03,0.51,0.0,0.45999999999999996
1021,0.03,0.51,0.03,0.42999999999999994
1022,0.03,0.51,0.06,0.39999999999999997
1023,0.03,0.51,0.09,0.37
1024,0.03,0.51,0.12,0.33999999999999997
1025,0.03,0.51,0.15,0.30999999999999994
1026,0.03,0.51,0.18,0.27999999999999997
1027,0.03,0.51,0.21,0.24999999999999997
1028,0.03,0.51,0.24,0.21999999999999997
1029,0.03,0.51,0.27,0.18999999999999995
1030,0.03,0.51,0.3,0.15999999999999998
1031,0.03,0.51,0.32999999999999996,0.13
1032,0.03,0.51,0.36,0.09999999999999998
1033,0.03,0.51,0.39,0.06999999999999995
1034,0.03,0.51,0.42,0.03999999999999998
1035,0.03,0.51,0.44999999999999996,0.010000000000000009
1036,0.03,0.54,0.0,0.42999999999999994
1037,0.03,0.54,0.03,0.3999999999999999
1038,0.03,0.54,0.06,0.36999999999999994
1039,0.03,0.54,0.09,0.33999999999999997
1040,0.03,0.54,0.12,0.30999999999999994
1041,0.03,0.54,0.15,0.2799999999999999
1042,0.03,0.54,0.18,0.24999999999999994
1043,0.03,0.54,0.21,0.21999999999999995
1044,0.03,0.54,0.24,0.18999999999999995
1045,0.03,0.54,0.27,0.15999999999999992
1046,0.03,0.54,0.3,0.12999999999999995
1047,0.03,0.54,0.32999999999999996,0.09999999999999998
1048,0.03,0.54,0.36,0.06999999999999995
1049,0.03,0.54,0.39,0.039999999999999925
1050,0.03,0.54,0.42,0.009999999999999953
1051,0.03,0.57,0.0,0.4
1052,0.03,0.57,0.03,0.37
1053,0.03,0.57,0.06,0.34
1054,0.03,0.57,0.09,0.31000000000000005
1055,0.03,0.57,0.12,0.28
1056,0.03,0.57,0.15,0.25
1057,0.03,0.57,0.18,0.22000000000000003
1058,0.03,0.57,0.21,0.19000000000000003
1059,0.03,0.57,0.24,0.16000000000000003
1060,0.03,0.57,0.27,0.13
1061,0.03,0.57,0.3,0.10000000000000003
1062,0.03,0.57,0.32999999999999996,0.07000000000000006
1063,0.03,0.57,0.36,0.040000000000000036
1064,0.03,0.57,0.39,0.010000000000000009
1065,0.03,0.6,0.0,0.37
1066,0.03,0.6,0.03,0.33999999999999997
1067,0.03,0.6,0.06,0.31
1068,0.03,0.6,0.09,0.28
1069,0.03,0.6,0.12,0.25
1070,0.03,0.6,0.15,0.22
1071,0.03,0.6,0.18,0.19
1072,0.03,0.6,0.21,0.16
1073,0.03,0.6,0.24,0.13
1074,0.03,0.6,0.27,0.09999999999999998
1075,0.03,0.6,0.3,0.07
1076,0.03,0.6,0.32999999999999996,0.040000000000000036
1077,0.03,0.6,0.36,0.010000000000000009
1078,0.03,0.63,0.0,0.33999999999999997
1079,0.03,0.63,0.03,0.30999999999999994
1080,0.03,0.63,0.06,0.27999999999999997
1081,0.03,0.63,0.09,0.24999999999999997
1082,0.03,0.63,0.12,0.21999999999999997
1083,0.03,0.63,0.15,0.18999999999999997
1084,0.03,0.63,0.18,0.15999999999999998
1085,0.03,0.63,0.21,0.12999999999999998
1086,0.03,0.63,0.24,0.09999999999999998
1087,0.03,0.63,0.27,0.06999999999999995
1088,0.03,0.63,0.3,0.03999999999999998
1089,0.03,0.63,0.32999999999999996,0.010000000000000009
1090,0.03,0.6599999999999999,0.0,0.31000000000000005
1091,0.03,0.6599999999999999,0.03,0.28
1092,0.03,0.6599999999999999,0.06,0.25000000000000006
1093,0.03,0.6599999999999999,0.09,0.22000000000000006
1094,0.03,0.6599999999999999,0.12,0.19000000000000006
1095,0.03,0.6599999999999999,0.15,0.16000000000000006
1096,0.03,0.6599999999999999,0.18,0.13000000000000006
1097,0.03,0.6599999999999999,0.21,0.10000000000000006
1098,0.03,0.6599999999999999,0.24,0.07000000000000006
1099,0.03,0.6599999999999999,0.27,0.040000000000000036
1100,0.03,0.6599999999999999,0.3,0.010000000000000064
1101,0.03,0.69,0.0,0.28
1102,0.03,0.69,0.03,0.25
1103,0.03,0.69,0.06,0.22000000000000003
1104,0.03,0.69,0.09,0.19000000000000003
1105,0.03,0.69,0.12,0.16000000000000003
1106,0.03,0.69,0.15,0.13000000000000003
1107,0.03,0.69,0.18,0.10000000000000003
1108,0.03,0.69,0.21,0.07000000000000003
1109,0.03,0.69,0.24,0.040000000000000036
1110,0.03,0.69,0.27,0.010000000000000009
1111,0.03,0.72,0.0,0.25
1112,0.03,0.72,0.03,0.22
1113,0.03,0.72,0.06,0.19
1114,0.03,0.72,0.09,0.16
1115,0.03,0.72,0.12,0.13
1116,0.03,0.72,0.15,0.1
1117,0.03,0.72,0.18,0.07
1118,0.03,0.72,0.21,0.04000000000000001
1119,0.03,0.72,0.24,0.010000000000000009
1120,0.03,0.75,0.0,0.21999999999999997
1121,0.03,0.75,0.03,0.18999999999999997
1122,0.03,0.75,0.06,0.15999999999999998
1123,0.03,0.75,0.09,0.12999999999999998
1124,0.03,0.75,0.12,0.09999999999999998
1125,0.03,0.75,0.15,0.06999999999999998
1126,0.03,0.75,0.18,0.03999999999999998
1127,0.03,0.75,0.21,0.009999999999999981
1128,0.03,0.78,0.0,0.18999999999999995
1129,0.03,0.78,0.03,0.15999999999999995
1130,0.03,0.78,0.06,0.12999999999999995
1131,0.03,0.78,0.09,0.09999999999999995
1132,0.03,0.78,0.12,0.06999999999999995
1133,0.03,0.78,0.15,0.03999999999999995
1134,0.03,0.78,0.18,0.009999999999999953
1135,0.03,0.8099999999999999,0.0,0.16000000000000003
1136,0.03,0.8099999999999999,0.03,0.13000000000000003
1137,0.03,0.8099999999999999,0.06,0.10000000000000003
1138,0.03,0.8099999999999999,0.09,0.07000000000000003
1139,0.03,0.8099999999999999,0.12,0.040000000000000036
1140,0.03,0.8099999999999999,0.15,0.010000000000000037
1141,0.03,0.84,0.0,0.13
1142,0.03,0.84,0.03,0.1
1143,0.03,0.84,0.06,0.07
1144,0.03,0.84,0.09,0.04000000000000001
1145,0.03,0.84,0.12,0.010000000000000009
1146,0.03,0.87,0.0,0.09999999999999998
1147,0.03,0.87,0.03,0.06999999999999998
1148,0.03,0.87,0.06,0.03999999999999998
1149,0.03,0.87,0.09,0.009999999999999981
1150,0.03,0.8999999999999999,0.0,0.07000000000000006
1151,0.03,0.8999999999999999,0.03,0.04000000000000006
1152,0.03,0.8999999999999999,0.06,0.010000000000000064
1153,0.03,0.9299999999999999,0.0,0.040000000000000036
1154,0.03,0.9299999999999999,0.03,0.010000000000000037
1155,0.03,0.96,0.0,0.010000000000000009
1156,0.06,0.0,0.0,0.94
1157,0.06,0.0,0.03,0.9099999999999999
1158,0.06,0.0,0.06,0.8799999999999999
1159,0.06,0.0,0.09,0.85
1160,0.06,0.0,0.12,0.82
1161,0.06,0.0,0.15,0.7899999999999999
1162,0.06,0.0,0.18,0.76
1163,0.06,0.0,0.21,0.73
1164,0.06,0.0,0.24,0.7
1165,0.06,0.0,0.27,0.6699999999999999
1166,0.06,0.0,0.3,0.6399999999999999
1167,0.06,0.0,0.32999999999999996,0.61
1168,0.06,0.0,0.36,0.58
1169,0.06,0.0,0.39,0.5499999999999999
1170,0.06,0.0,0.42,0.52
1171,0.06,0.0,0.44999999999999996,0.49
1172,0.06,0.0,0.48,0.45999999999999996
1173,0.06,0.0,0.51,0.42999999999999994
1174,0.06,0.0,0.54,0.3999999999999999
1175,0.06,0.0,0.57,0.37
1176,0.06,0.0,0.6,0.33999999999999997
1177,0.06,0.0,0.63,0.30999999999999994
1178,0.06,0.0,0.6599999999999999,0.28
1179,0.06,0.0,0.69,0.25
1180,0.06,0.0,0.72,0.21999999999999997
1181,0.06,0.0,0.75,0.18999999999999995
1182,0.06,0.0,0.78,0.15999999999999992
1183,0.06,0.0,0.8099999999999999,0.13
1184,0.06,0.0,0.84,0.09999999999999998
1185,0.06,0.0,0.87,0.06999999999999995
1186,0.06,0.0,0.8999999999999999,0.040000000000000036
1187,0.06,0.0,0.9299999999999999,0.010000000000000009
1188,0.06,0.03,0.0,0.9099999999999999
1189,0.06,0.03,0.03,0.8799999999999999
1190,0.06,0.03,0.06,0.8499999999999999
1191,0.06,0.03,0.09,0.82
1192,0.06,0.03,0.12,0.7899999999999999
1193,0.06,0.03,0.15,0.7599999999999999
1194,0.06,0.03,0.18,0.73
1195,0.06,0.03,0.21,0.7
1196,0.06,0.03,0.24,0.6699999999999999
1197,0.06,0.03,0.27,0.6399999999999999
1198,0.06,0.03,0.3,0.6099999999999999
1199,0.06,0.03,0.32999999999999996,0.58
1200,0.06,0.03,0.36,0.5499999999999999
1201,0.06,0.03,0.39,0.5199999999999999
1202,0.06,0.03,0.42,0.48999999999999994
1203,0.06,0.03,0.44999999999999996,0.45999999999999996
1204,0.06,0.03,0.48,0.42999999999999994
1205,0.06,0.03,0.51,0.3999999999999999
1206,0.06,0.03,0.54,0.3699999999999999
1207,0.06,0.03,0.57,0.33999999999999997
1208,0.06,0.03,0.6,0.30999999999999994
1209,0.06,0.03,0.63,0.2799999999999999
1210,0.06,0.03,0.6599999999999999,0.25
1211,0.06,0.03,0.69,0.21999999999999997
1212,0.06,0.03,0.72,0.18999999999999995
1213,0.06,0.03,0.75,0.15999999999999992
1214,0.06,0.03,0.78,0.1299999999999999
1215,0.06,0.03,0.8099999999999999,0.09999999999999998
1216,0.06,0.03,0.84,0.06999999999999995
1217,0.06,0.03,0.87,0.039999999999999925
1218,0.06,0.03,0.8999999999999999,0.010000000000000009
1219,0.06,0.06,0.0,0.8799999999999999
1220,0.06,0.06,0.03,0.8499999999999999
1221,0.06,0.06,0.06,0.8199999999999998
1222,0.06,0.06,0.09,0.7899999999999999
1223,0.06,0.06,0.12,0.7599999999999999
1224,0.06,0.06,0.15,0.7299999999999999
1225,0.06,0.06,0.18,0.7
1226,0.06,0.06,0.21,0.6699999999999999
1227,0.06,0.06,0.24,0.6399999999999999
1228,0.06,0.06,0.27,0.6099999999999999
1229,0.06,0.06,0.3,0.5799999999999998
1230,0.06,0.06,0.32999999999999996,0.5499999999999999
1231,0.06,0.06,0.36,0.5199999999999999
1232,0.06,0.06,0.39,0.4899999999999999
1233,0.06,0.06,0.42,0.4599999999999999
1234,0.06,0.06,0.44999999999999996,0.42999999999999994
1235,0.06,0.06,0.48,0.3999999999999999
1236,0.06,0.06,0.51,0.3699999999999999
1237,0.06,0.06,0.54,0.33999999999999986
1238,0.06,0.06,0.57,0.30999999999999994
1239,0.06,0.06,0.6,0.2799999999999999
1240,0.06,0.06,0.63,0.2499999999999999
1241,0.06,0.06,0.6599999999999999,0.21999999999999997
1242,0.06,0.06,0.69,0.18999999999999995
1243,0.06,0.06,0.72,0.15999999999999992
1244,0.06,0.06,0.75,0.1299999999999999
1245,0.06,0.06,0.78,0.09999999999999987
1246,0.06,0.06,0.8099999999999999,0.06999999999999995
1247,0.06,0.06,0.84,0.039999999999999925
1248,0.06,0.06,0.87,0.009999999999999898
